field,variant,measure,lambda_top_bits,free_top_bits,free_sum_bits,conditional_sum_bits,rms_final_1024,qr_free_sum_bits,qr_free_top_bits
24,all8_075_control,8192,-1.2187138253898775,0.7812861746101271,5.457444466437732,-10.542555533562268,0.0,5.457444466437751,0.7812861746101276
25,free,8192,0.7572026883003115,0.7572026883003115,5.3061662048942475,5.3061662048942475,0.4180119950325508,5.306166204894226,0.7572026883003117
25,fixed1_095,8192,0.7504106474195872,0.7572026883003115,5.3061662048942475,0.9842381100069053,0.3890129668417288,5.306166204894226,0.7572026883003117
25,rotate1_095,8192,0.22768621010489007,0.7572026883003115,5.3061662048942475,0.9842381100069053,0.21069137831233148,5.306166204894226,0.7572026883003117
25,rotate1_0999,8192,-0.2007391670638012,0.7572026883003115,5.3061662048942475,-4.659618079766076,0.0,5.306166204894226,0.7572026883003117
25,fixed4_095,8192,0.7474337552137238,0.7572026883003115,5.3061662048942475,-11.981546174655122,0.2953259905885424,5.306166204894226,0.7572026883003117
25,alternate4_095,8192,-1.3847997439166737,0.7572026883003115,5.3061662048942475,-11.981546174655122,0.0,5.306166204894226,0.7572026883003117
25,all8_075_control,8192,-1.242797311699691,0.7572026883003115,5.3061662048942475,-10.693833795105753,0.0,5.306166204894226,0.7572026883003117
26,free,8192,0.6927138051989632,0.6927138051989632,4.887351715239342,4.887351715239342,0.39665863998637174,4.887351715239365,0.6927138051982983
26,fixed1_095,8192,0.6849327547792233,0.6927138051989632,4.887351715239342,0.565423620352,0.3658028498037734,4.887351715239365,0.6927138051982983
26,rotate1_095,8192,0.19451984758749644,0.6927138051989632,4.887351715239342,0.565423620352,0.21693351782138764,4.887351715239365,0.6927138051982983
26,rotate1_0999,8192,0.006570040096511584,0.6927138051989632,4.887351715239342,-5.078432569420981,0.004039257036777204,4.887351715239365,0.6927138051982983
26,fixed4_095,8192,0.6255812767786176,0.6927138051989632,4.887351715239342,-12.400360664310027,0.2704609168894392,4.887351715239365,0.6927138051982983
26,alternate4_095,8192,-1.4318768133765227,0.6927138051989632,4.887351715239342,-12.400360664310027,0.0,4.887351715239365,0.6927138051982983
26,all8_075_control,8192,-1.307286194801085,0.6927138051989632,4.887351715239342,-11.112648284760658,0.0,4.887351715239365,0.6927138051982983
27,free,8192,0.8600902331956207,0.8600902331956207,6.224493865898431,6.224493865898431,0.4320509958951512,6.224493865898404,0.8600902331956204
27,fixed1_095,8192,0.8600629883594243,0.8600902331956207,6.224493865898431,1.9025657710110888,0.4069020398393263,6.224493865898404,0.8600902331956204
